Seller Id,Warehouse Id,Store Order Id,Order Release Id,Order Line Id,Seller Order Id,Order Id FK,Created On,Style ID,Seller SKU Code,SKU Id,Myntra SKU Code,Quantity,Size,Vendor Article Number,Brand,Style Name,Article Type,Order Status,Packet Id,Seller Packe Id,Courier Code,Order Tracking Number,Seller Warehouse Id,Cancellation Reason Id Fk,Cancellation Reason,Packed On,FMPU date,Inscanned On,Shipped On,Delivered On,Cancelled On,RTO Creation date,Lost date,Return Creation date,Final Amount,Total Mrp,Discount,Coupon Discount,Shipping Charge,Gift Charge,Tax Recovery,City,State,Zipcode
18500,29954,'125642822412551249103,7750201625,9750179364,e20a18a3-9cca-41f4-b84c-a95747a0cbeb,5094088062,34:12.0,22062238,N_Punam 2_Wine,69776984,AHAASARS69776984,1,Onesize,N_Punam 2_Wine,AA-HA!!,AA-HA!! Ethnic Motifs Woven Design Zari Pure Silk Saree,Sarees,C,7750201625,1377484805,flipkartlogistics,MYSC1048771705,29954,,,47:22.0,,13:13.0,18:30.0,21:40.0,,,,,898,2899,2001,0,0,0,0,Hyderabad,TG,500090
18500,29954,'125618050477810735201,7747058500,9747036236,03da8f14-fc71-45e1-a6d6-142d36840a74,5092360036,45:34.0,23282380,Radha_Wine,74181864,DIVISARS74181864,1,Onesize,Radha_Wine,DIVASTRI,DIVASTRI Ethnic Motifs Woven Design Zari Silk Cotton Banarasi Saree,Sarees,C,7747058500,1375884652,flipkartlogistics,MYSP1057930887,29954,,,48:23.0,,22:22.0,27:10.0,52:48.0,,,,01-09-2024 17:35,833,3335,2502,123,0,0,0,Udaipur,RJ,313001
18500,29954,'125701540372002917501,7757943819,9757921572,0f177c87-c612-48c7-997a-c1fce57f67e0,5098259841,40:32.0,22062260,N_Radha_Wine,69777006,AHAASARS69777006,1,Onesize,N_Radha_Wine,AA-HA!!,AA-HA!! Ethnic Motifs Woven Design Zari Pure Silk Saree,Sarees,C,7757943819,1380502844,flipkartlogistics,MYSC1050621002,29954,,,35:07.0,,41:55.0,27:05.0,46:56.0,,,,,898,2899,2001,0,0,0,0,Cuttack,OR,753002
18500,29954,'125664581745704252003,7753095031,9753072778,e4389939-2bcb-4cd0-8936-251ccb61f923,5095652915,00:46.0,24361768,Sanvi_Wine,78153980,DIVISARS78153980,1,Pack,Sanvi_Wine,DIVASTRI,DIVASTRI Geometric Woven Design Zari Paithani Saree,Sarees,F,,,flipkartlogistics,,29954,44,Ordered By Mistake,,,,,,01:42.0,,,,983.5,3937.5,2954,0,0,0,0,Pune,MH,411028
18500,29954,'125600891885159858801,7744754831,9744732563,5616e6cf-5ec5-4083-a0e0-b2eceeb56d42,5091116699,05:48.0,25334476,Ishika_Blue,81658122,DIVISARS81658122,1,Pack,Ishika_Blue,DIVASTRI,DIVASTRI Geometric Printed  Kota Saree,Sarees,C,7744754831,1375041502,ML,ML1545227615,29954,,,01:27.0,49:40.0,25:52.0,50:58.0,33:27.0,,,,,824,2499,1675,0,0,0,0,Hyderabad,TS,500049
18500,29954,'125622998716043033403,7747539713,9747517449,da19e7f4-eb82-44fe-94fa-05f36552070e,5092604129,30:15.0,20755034,Pal Mirror_Rama_M,65019404,AHAAKASS65019404,1,M,Pal Mirror_Rama,AA-HA!!,AA-HA!! Women Teal Embroidered Mirror Work Kurta with Trousers  With Dupatta,Kurta Sets,C,7747539713,1376052262,flipkartlogistics,MYSP1058078452,29954,,,47:42.0,,33:53.0,40:50.0,06:58.0,,,,1/13/2024 12:37,1199,5999,4800,0,0,0,0,Neral,MH,410101
18500,29954,'125638576564281092203,7749510606,9749488344,c55ab6fe-a826-425b-8a14-2dee098c903f,5093698237,46:34.0,22062264,N_YS31_BGreen,69777010,AHAASARS69777010,1,Onesize,N_YS31_BGreen,AA-HA!!,AA-HA!! Ethnic Motifs Woven Design Zari Pure Silk Saree,Sarees,C,7749510606,1376685370,flipkartlogistics,MYSC1048309004,29954,,,01:57.0,,34:10.0,40:42.0,46:54.0,,,,,782,2899,2117,0,0,0,0,Thane,MH,400614
18500,29954,'125823468107512108201,7773458219,9773436081,676e53e4-9649-4a55-84b7-8f95c27b04e2,5106630353,21:50.0,21131914,D325_Red.,66334048,AHAASARS66334048,1,Onesize,D325_Red.,AA-HA!!,AA-HA Ethnic Motifs Zari Paithani Saree,Sarees,C,7773458219,1385582170,flipkartlogistics,MYSP1066686084,29954,,,53:37.0,,30:31.0,36:48.0,49:32.0,,,,,1239,6199,4960,0,0,0,0,Mumbai,MH,401305
18500,29954,'125702069517375947801,7758070456,9758048209,edc57e7e-c47a-432e-b2ad-73e546076c3e,5098323262,08:43.0,23282494,NS Kaju katri_Pink.,74181978,DIVISARS74181978,1,Onesize,NS Kaju katri_Pink.,DIVASTRI,DIVASTRI Ethnic Motifs Zari Silk Cotton Banarasi Saree,Sarees,C,7758070456,1380494884,flipkartlogistics,MYSC1050620064,29954,,,35:44.0,,19:42.0,26:20.0,49:08.0,,,,,848,4991,4143,0,0,0,0,Bhopal,MP,462043
18500,29954,'125620548243401465603,7747278498,9747256234,cc19ee88-9e9c-4dea-89d7-909df9aad84f,5092465235,41:50.0,24395640,RC 1_Nblue_XXL,78280352,DIVIKASS78280352,1,XXL,RC 1_Nblue_XXL,DIVASTRI,DIVASTRI Round Neck Gotta Patti Straight Kurta  Trousers With Dupatta,Kurta Sets,F,7747278498,1375884651,flipkartlogistics,MYSC1047808683,29954,28,Incorrect size ordered,48:44.0,,22:44.0,,,22:51.0,,,,906,3022,2116,0,0,0,0,Hyderabad,TG,501301
18500,29954,'125857031386667151801,7776817750,9776795653,e9958213-4e25-44eb-9625-980825421f41,5108527596,35:43.0,23282564,SD33_Wine,74182048,DIVISARS74182048,1,Onesize,SD33_Wine,DIVASTRI,DIVASTRI Floral Woven Design Zari Silk Cotton Banarasi Saree,Sarees,SH,7776817750,1386520569,flipkartlogistics,MYSP1067562076,29954,,,00:04.0,,01:20.0,06:55.0,,,,,,997,3696,2699,0,0,0,0,Patiala,PB,147001
18500,29954,'125729103687628314103,7762210230,9762187990,29f3d338-d46b-432f-afbe-d54ab90234c5,5100446114,14:26.0,25316734,Sanskriti Pblu,81598792,DIVISARS81598792,1,Pack,Sanskriti Pblu,DIVASTRI,DIVASTRI Ethnic Motifs Woven Design Zari Paithani Saree,Sarees,C,7762210230,1381365596,flipkartlogistics,MYSP1062795972,29954,,,56:27.0,,08:10.0,15:23.0,48:33.0,,,,1/20/2024 17:24,893,3435,2542,0,0,0,0,Mumbai,MH,400074
18500,29954,'125848760971525992201,7775971296,9775949182,a69763cb-315f-43fc-baf9-4afb2b793eb7,5108048350,37:18.0,23461734,DVS Flower Patola Pink,74837878,DIVISARS74837878,1,Onesize,DVS Flower Patola Pink,DIVASTRI,DIVASTRI Ethnic Motifs Woven Design Zari Banarasi Saree,Sarees,SH,7775971296,1386203375,flipkartlogistics,MYSC1054192534,29954,,,46:54.0,,27:38.0,34:29.0,,,,,,1424,7495,6071,0,0,0,0,New Delhi,DL,110025
18500,29954,'125730138477037747501,7762429647,9762407407,7f7c628f-f7db-4620-b865-c6ca1460d543,5100565297,06:54.0,23282446,Kyara_Maroon,74181930,DIVISARS74181930,1,Onesize,Kyara_Maroon,DIVASTRI,DIVASTRI Ethnic Motifs Woven Design Zari Silk Cotton Banarasi Saree,Sarees,C,7762429647,1381367144,flipkartlogistics,MYSP1062797932,29954,,,58:52.0,,25:49.0,31:55.0,59:39.0,,,,1/28/2024 21:26,1173,6900,5727,0,0,0,0,Thalassery,KL,670673
18500,29954,'125692783733642110103,7756529529,9756507282,fb28ca7a-8d6f-4599-b8e2-004b157acf5f,5097526315,21:06.0,22062262,N_YS31_Rama,69777008,AHAASARS69777008,1,Onesize,N_YS31_Rama,AA-HA!!,AA-HA!! Ethnic Motifs Woven Design Zari Pure Silk Saree,Sarees,C,7756529529,1379490236,flipkartlogistics,MYSP1061168455,29954,,,52:27.0,,02:43.0,08:54.0,33:51.0,,,,,2870,2899,29,0,0,0,0,Bhubaneswar,OR,751021
18500,29954,'125834539842533200501,7774716926,9774694805,35143fdb-dfb5-44f9-85a5-f4a7e6ddd415,5107328135,07:06.0,24361740,Sanvi_Blue,78153952,DIVISARS78153952,1,Pack,Sanvi_Blue,DIVASTRI,DIVASTRI Woven Design Zari Paithani Saree,Sarees,SH,7774716926,1385583063,flipkartlogistics,MYSP1066685769,29954,,,55:54.0,,25:37.0,31:04.0,,,,,,1062.5,3937.5,2875,0,0,0,0,Ramgarh,JH,829122
18500,29954,'125593938635624867603,7744070890,9744048621,ccdb43d1-ef5e-4ccb-a0ba-ed5571983958,5090711524,46:54.0,24361748,Sakshi_Pink,78153960,DIVISARS78153960,1,Pack,Sakshi_Pink,DIVASTRI,DIVASTRI Woven Design Zari Paithani Saree,Sarees,C,7744070890,1374750773,flipkartlogistics,MYSP1057100879,29954,,,01:03.0,,37:45.0,43:01.0,54:46.0,,,,,992,3675,2683,0,0,0,0,Amalapuram,AP,533201
18500,29954,'125638576564281092203,7749510615,9749488353,f263f460-b611-4779-8dca-8a5bcdd98a5e,5093698237,46:35.0,22062266,N_YS31_Red,69777012,AHAASARS69777012,1,Onesize,N_YS31_Red,AA-HA!!,AA-HA!! Ethnic Motifs Woven Design Zari Pure Silk Saree,Sarees,C,7749510615,1376688163,flipkartlogistics,MYSC1048308900,29954,,,06:52.0,,57:28.0,05:17.0,47:06.0,,,,,782,2899,2117,0,0,0,0,Thane,MH,400614
18500,29954,'125828964836188003101,7773927044,9773904915,6ed116e2-f1a4-47cc-beb1-aad6b48a7ede,5106886644,37:57.0,20035396,KU04 GR - XL,62466578,AHAAKRTI62466578,1,XL,KU04 GR,AA-HA!!,AA-HA Women Green Embellished Kurta,Kurtas,SH,7773927044,1385583059,flipkartlogistics,MYSC1053782733,29954,,,56:10.0,,25:06.0,31:02.0,,,,,,799,999,200,0,0,0,0,Vijayawada,AP,521151
18500,29954,'125747849396753165001,7765153297,9765131058,de2046ac-dd5c-4230-b3ec-32bbd391e1d4,5101973155,18:43.0,20755018,Pal1243_Rblue_XL,65019352,AHAAKASS65019352,1,XL,Pal1243_Rblue,AA-HA!!,AA-HA!! Women Blue Kurta with Trousers  Dupatta,Kurta Sets,C,7765153297,1382285958,flipkartlogistics,MYSP1063652386,29954,,,49:34.0,,56:25.0,03:08.0,18:29.0,,,,1/21/2024 23:39,1146,4999,3650,203,0,0,0,Mumbai,MH,400068
18500,29954,'125739368944821795103,7763808603,9763786364,22c10a65-ca93-479f-af48-861b92b0be3a,5101292169,45:17.0,21131916,RajaRani_NBL.,66334050,AHAASARS66334050,1,Onesize,RajaRani_NBL.,AA-HA!!,AA-HA Ethnic Motifs Zari Silk Cotton Patola Saree,Sarees,C,7763808603,1381805989,flipkartlogistics,MYSP1063217880,29954,,,43:47.0,,47:01.0,53:49.0,40:45.0,,,,,2699,17999,15300,0,0,0,0,Mumbai,MH,401107
18500,29954,'125669052949818693903,7753715787,9753693534,8ec1c5ad-a30b-4bcc-a398-ebc8cd23cc7a,5096017309,25:57.0,26416746,S_Prit_Red,85356194,AHAASARS85356194,1,Onesize,S_Prit_Red,AA-HA!!,AA-HA!! Ethnic Zari Woven Design Designer Paithani Saree,Sarees,C,7753715787,1378336510,flipkartlogistics,MYSC1049292428,29954,,,12:47.0,,19:46.0,25:24.0,23:52.0,,,,1/20/2024 17:02,8500,8500,0,0,0,0,0,Chirawa,RJ,333026
18500,29954,'125702476922465113101,7758155990,9758133743,365944ce-75fb-4a07-b480-4907455ec8fb,5098368496,16:37.0,21131848,D325_Hot Pink.,66333982,AHAASARS66333982,1,Onesize,D325_Hot Pink.,AA-HA!!,AA-HA Ethnic Motifs Zari Paithani Saree,Sarees,C,7758155990,1380494889,flipkartlogistics,MYSC1050620623,29954,,,34:27.0,,19:21.0,25:37.0,03:12.0,,,,1/20/2024 16:14,1301,6199,4898,0,0,0,0,Mumbai,MH,400069
18500,29954,'125849063114968497601,7776009632,9775987518,6de1a231-25d8-47d2-9849-beeaab0c4db4,5108071038,27:39.0,21131858,Marigold_Grey.,66333992,AHAASARS66333992,1,Onesize,Marigold_Grey.,AA-HA!!,AA-HA Ethnic Motifs Zari Silk Cotton Banarasi Saree,Sarees,F,,,flipkartlogistics,,29954,42,Product not required anymore,,,,,,38:43.0,,,,1699,19999,18000,300,0,0,0,Kolhapur,MH,416009
18500,29954,'125687038065279967803,7755745647,9755723399,0c90ecb2-1ea5-4d59-bb8b-e5fca62ece20,5097146786,23:29.0,21131890,Plehriya_Red.,66334024,AHAASARS66334024,1,Onesize,Plehriya_Red.,AA-HA!!,AA-HA Sequinned Printed Leheriya Saree,Sarees,C,7755745647,1379008360,flipkartlogistics,MYSC1049748634,29954,,,51:43.0,,33:14.0,40:12.0,36:00.0,,,,1/18/2024 18:40,1253,6599,5346,0,0,0,0,Bhubaneswar,OR,751024
18500,29954,'125638576564281092203,7749510617,9749488355,c6a4ee50-37a2-4874-93d6-a507a0281dd5,5093698237,46:35.0,22062266,N_YS31_Red,69777012,AHAASARS69777012,1,Onesize,N_YS31_Red,AA-HA!!,AA-HA!! Ethnic Motifs Woven Design Zari Pure Silk Saree,Sarees,C,7749510617,1376687516,flipkartlogistics,MYSC1048308708,29954,,,05:51.0,,34:28.0,40:41.0,47:05.0,,,,,782,2899,2117,0,0,0,0,Thane,MH,400614
18500,29954,'125816328473684327003,7772806070,9772783916,88859385-d904-473d-81f4-21fd23d01837,5106266096,31:53.0,24361736,Sakshi_Wine,78153948,DIVISARS78153948,1,Pack,Sakshi_Wine,DIVASTRI,DIVASTRI Woven Design Zari Paithani Saree,Sarees,C,7772806070,1384922787,flipkartlogistics,MYSP1066044823,29954,,,45:24.0,,01:56.0,07:47.0,33:56.0,,,,,1065,3675,2610,0,0,0,0,Belgaum,KA,590006
18500,29954,'125621627554780199301,7747328150,9747305886,3bb171d9-78ac-44ca-af16-dab799fb5e97,5092492623,41:43.0,21131914,D325_Red.,66334048,AHAASARS66334048,1,Onesize,D325_Red.,AA-HA!!,AA-HA Ethnic Motifs Zari Paithani Saree,Sarees,C,7747328150,1375886514,flipkartlogistics,MYSP1057931022,29954,,,51:47.0,,22:46.0,29:14.0,27:40.0,,,,,1177,6199,5022,0,0,0,0,Visakhapatnam,AP,530003
18500,29954,'125660903580340618001,7752781443,9752759189,2b5d7368-1f81-4b68-81da-c56aac58b294,5095494551,47:44.0,21131884,Marvel 3_Pink.,66334018,AHAASARS66334018,1,Onesize,Marvel 3_Pink.,AA-HA!!,AA-HA Ethnic Motifs Zari Organza Bandhani Saree,Sarees,C,7752781443,1377956913,flipkartlogistics,MYSP1059760692,29954,,,00:15.0,,03:03.0,10:18.0,09:32.0,,,,,1229,8199,6970,0,0,0,0,Kolkata,WB,700124
18500,29954,'125674146076150518103,7754191846,9754169593,64667c38-af48-4a0d-bd58-66b24e3f0474,5096273548,34:49.0,25334354,Suraj Mukhi_Yellow,81658000,DIVISARS81658000,1,Pack,Suraj Mukhi_Yellow,DIVASTRI,DIVASTRI Ethnic Motifs Woven Design Zari Paithani Saree,Sarees,C,7754191846,1378433981,flipkartlogistics,MYSP1060241696,29954,,,46:45.0,,26:06.0,31:18.0,03:36.0,,,,,1839,4599,2760,0,0,0,0,Bengaluru,KA,560067
18500,29954,'125744768805405278303,7764427789,9764405550,d7a2e1fa-3f7a-4693-b425-7f15664479cd,5101597377,45:16.0,22062246,N_YS31_RBlue,69776992,AHAASARS69776992,1,Onesize,N_YS31_RBlue,AA-HA!!,AA-HA!! Ethnic Motifs Woven Design Zari Pure Silk Saree,Sarees,F,,,flipkartlogistics,,29954,45,Wants to change style/color,,,,,,45:11.0,,,,1147,2899,1624,128,0,0,0,Lucknow,UP,226201
18500,29954,'125713033834083615503,7760036500,9760014257,7e4bbf44-21ca-4a88-841d-b8e30eb32d62,5099317840,36:07.0,22062268,N_Radha_Rama,69777014,AHAASARS69777014,1,Onesize,N_Radha_Rama,AA-HA!!,AA-HA!! Ethnic Motifs Woven Design Zari Pure Silk Saree,Sarees,C,7760036500,1380489092,flipkartlogistics,MYSP1061984470,29954,,,26:48.0,,19:36.0,24:49.0,40:15.0,,,,1/20/2024 13:11,898,2899,2001,0,0,0,0,Indore,MP,452001
18500,29954,'125674101062964973401,7754186006,9754163753,64dd2e3f-6291-4d07-a513-d900cb6bd424,5096270367,27:19.0,23282426,S_SD137 red,74181910,DIVISARS74181910,1,Onesize,S_SD137 red,DIVASTRI,DIVASTRI Ethnic Motifs Woven Design Zari Silk Cotton Banarasi Saree,Sarees,C,7754186006,1378433978,flipkartlogistics,MYSP1060241244,29954,,,46:31.0,,29:14.0,36:23.0,27:33.0,,,,01-12-2024 17:42,848,4991,4143,0,0,0,0,Surat,GJ,395017
18500,29954,'125712273420148258201,7759844629,9759822386,bf7d81fe-5f73-4c66-a5f6-64132201774b,5099224762,29:22.0,21131976,Print_Beige Black.,66334110,AHAASARS66334110,1,Onesize,Print_Beige Black.,AA-HA!!,AA-HA Floral Zari Silk Cotton Bhagalpuri Saree,Sarees,C,7759844629,1380494887,flipkartlogistics,MYSP1061988126,29954,,,30:56.0,,19:02.0,24:48.0,57:22.0,,,,,1599,9999,8400,0,0,0,0,Mohali,PB,160104
18500,29954,'125762512405056374801,7766877905,9766855675,981eb075-8bfe-4f8b-b537-0eb03ab52991,5102896686,02:32.0,23282426,S_SD137 red,74181910,DIVISARS74181910,1,Onesize,S_SD137 red,DIVASTRI,DIVASTRI Ethnic Motifs Woven Design Zari Silk Cotton Banarasi Saree,Sarees,C,7766877905,1383457011,flipkartlogistics,MYSP1064705499,29954,,,58:21.0,,39:41.0,45:22.0,27:13.0,,,,,948,4991,4043,0,0,0,0,Rajahmundry,AP,533101
18500,29954,'125847709822471205501,7775829237,9775807123,736f85b4-2543-4462-9931-1953724e8145,5107963110,42:06.0,24361778,Sanvi_Pink,78153990,DIVISARS78153990,1,Pack,Sanvi_Pink,DIVASTRI,DIVASTRI Geometric Woven Design Zari Paithani Saree,Sarees,SH,7775829237,1386203374,flipkartlogistics,MYSP1067268907,29954,,,46:32.0,,27:35.0,33:42.0,,,,,,1062.5,3937.5,2875,0,0,0,0,Kolkata,WB,700040
18500,29954,'125673660863744032503,7754138500,9754116247,8970c3fa-8d60-4347-bd28-02552d6354d0,5096244303,13:57.0,21131862,D198_Hot Pink.,66333996,AHAASARS66333996,1,Onesize,D198_Hot Pink.,AA-HA!!,AA-HA Woven Design Zari Paithani Saree,Sarees,C,7754138500,1378376862,flipkartlogistics,MYSC1049313658,29954,,,59:10.0,,57:26.0,03:28.0,40:17.0,,,,1/18/2024 14:11,1115,6199,5084,0,0,0,0,Allahabad,UP,212503
18500,29954,'125674908374460072901,7754306779,9754284526,0931cc3a-7c17-4f42-83f6-a909d08d434a,5096337620,41:52.0,24361744,Sanskriti_Red,78153956,DIVISARS78153956,1,Pack,Sanskriti_Red,DIVASTRI,DIVASTRI Ethnic Motifs Woven Design Zari Paithani Saree,Sarees,C,7754306779,1378671116,flipkartlogistics,MYSC1049520408,29954,,,44:50.0,,36:08.0,42:21.0,01:10.0,,,,1/16/2024 22:23,992,3675,2683,0,0,0,0,Mumbai,MH,421503
18500,29954,'125677259181181098703,7754653178,9754630926,2d0aab62-64da-4e68-a6fc-b38391f570be,5096542346,13:40.0,25316686,Sakshi Pur,81598740,DIVISARS81598740,1,Pack,Sakshi Pur,DIVASTRI,DIVASTRI Ethnic Motifs Woven Design Zari Detailed Paithani Saree,Sarees,C,7754653178,1378671118,flipkartlogistics,MYSP1060462806,29954,,,45:03.0,,36:18.0,41:29.0,03:52.0,,,,1/14/2024 22:33,996,3435,2439,0,0,0,0,Mumbai,MH,400022
18500,29954,'125738957605189843001,7763697384,9763675145,df577e28-6911-4c2e-9060-5e20f168ba08,5101240524,36:45.0,22062264,N_YS31_BGreen,69777010,AHAASARS69777010,1,Onesize,N_YS31_BGreen,AA-HA!!,AA-HA!! Ethnic Motifs Woven Design Zari Pure Silk Saree,Sarees,C,7763697384,1381805988,flipkartlogistics,MYSP1063218746,29954,,,46:11.0,,48:44.0,53:54.0,15:37.0,,,,,898,2899,2001,135,0,0,0,Bhopal,MP,462023
18500,29954,'125704637332276352503,7758679758,9758657511,e5cf9b2c-1039-464a-be7f-8d70f2753160,5098636616,16:41.0,23282294,Kyara_Red,74181778,DIVISARS74181778,1,Onesize,Kyara_Red,DIVASTRI,DIVASTRI Ethnic Motifs Zari Silk Cotton Banarasi Saree,Sarees,C,7758679758,1380494882,flipkartlogistics,MYSP1061990053,29954,,,33:25.0,,18:57.0,25:34.0,25:17.0,,,,1/23/2024 21:06,1104,6900,5796,0,0,0,0,Chakradharpur,JH,833102
18500,29954,'125605890400388226803,7745198352,9745176086,dd4d818b-ef90-497d-8907-e57c0cbfab0d,5091340832,58:53.0,23461554,DVS Flower Patola PBlue,74837698,DIVISARS74837698,1,Onesize,DVS Flower Patola PBlue,DIVASTRI,DIVASTRI Floral Woven Design Zari Silk Cotton Banarasi Saree,Sarees,C,7745198352,1375462364,ML,ML1545477539,29954,,,55:37.0,19:37.0,10:39.0,18:37.0,53:25.0,,,,01-07-2024 00:04,1199,7495,6296,0,0,0,0,Hyderabad,TG,500008
18500,29954,'125753174110024599203,7765680341,9765658102,85a5d065-f453-4dd7-924c-00ab4b018eb1,5102239142,06:10.0,23282382,S_ABHA RED BLACK,74181866,DIVISARS74181866,1,Onesize,S_ABHA RED BLACK,DIVASTRI,DIVASTRI Ethnic Motifs Woven Design Zari Silk Cotton Banarasi Saree,Sarees,C,7765680341,1382700602,flipkartlogistics,MYSC1051983848,29954,,,06:08.0,,16:18.0,22:12.0,00:50.0,,,,,869,4346,3390,87,0,0,0,Faridabad,HR,121009
18500,29954,'125626601790483797003,7748202456,9748180193,1f4677ed-b040-4abe-bb76-2aa8431a2d6f,5092980984,30:46.0,24361744,Sanskriti_Red,78153956,DIVISARS78153956,1,Pack,Sanskriti_Red,DIVASTRI,DIVASTRI Ethnic Motifs Woven Design Zari Paithani Saree,Sarees,C,7748202456,1376310488,flipkartlogistics,MYSC1048065667,29954,,,54:49.0,,32:45.0,38:46.0,12:10.0,,,,01-09-2024 15:41,992,3675,2683,0,0,0,0,Betul,MP,460661
18500,29954,'125667865428679663801,7753527023,9753504770,59265a49-b29c-437b-a4e5-b8c32022fa09,5095906824,08:03.0,24361740,Sanvi_Blue,78153952,DIVISARS78153952,1,Pack,Sanvi_Blue,DIVASTRI,DIVASTRI Woven Design Zari Paithani Saree,Sarees,C,7753527023,1378335057,flipkartlogistics,MYSP1060118233,29954,,,10:33.0,,57:31.0,03:26.0,05:35.0,,,,,983.5,3937.5,2954,0,0,0,0,Mapusa,GA,403507
18500,29954,'125650991808269926401,7751358849,9751336593,1e30fc05-4210-4a4a-be97-966dccf7b39a,5094719021,15:46.0,23282448,Kyara_Black,74181932,DIVISARS74181932,1,Onesize,Kyara_Black,DIVASTRI,DIVASTRI Ethnic Motifs Woven Design Zari Silk Cotton Banarasi Saree,Sarees,C,7751358849,1377487295,DE,1.32E+11,29954,,,51:03.0,23:26.0,49:03.0,08:18.0,05:45.0,,,,,966,6900,5934,0,0,0,0,Nagaon,AS,782142
18500,29954,'125834801608929686801,7774746087,9774723966,2d183f88-3d58-46ff-aee4-031d80d17406,5107342481,50:44.0,24361736,Sakshi_Wine,78153948,DIVISARS78153948,1,Pack,Sakshi_Wine,DIVASTRI,DIVASTRI Woven Design Zari Paithani Saree,Sarees,F,,,DE,,29954,44,Ordered By Mistake,,,,,,02:53.0,,,,1065,3675,2610,0,0,0,0,Pernem,GA,403512
18500,29954,'125858777719051484803,7777056196,9777034100,43421bd8-7188-424f-ab36-4ca91f85ae45,5108669578,26:45.0,25316736,Sakshi Red,81598794,DIVISARS81598794,1,Pack,Sakshi Red,DIVASTRI,DIVASTRI Ethnic Motifs Woven Design Zari Paithani Saree,Sarees,F,7777056196,1386519538,flipkartlogistics,MYSC1054400263,29954,27,Delayed Delivery Cancellation,57:09.0,,00:27.0,06:15.0,,11:57.0,,,,1064,3435,2371,0,0,0,0,Kamothe,MH,410210
18500,29954,'125849239752885759101,7776033093,9776010979,1234a3eb-ced3-46b7-bc4b-5954c8e35ea0,5108085363,57:05.0,21131896,Marvel 3_Sky.,66334030,AHAASARS66334030,1,Onesize,Marvel 3_Sky.,AA-HA!!,AA-HA Ethnic Motifs Zari Organza Bandhani Saree,Sarees,F,,,flipkartlogistics,,29954,44,Ordered By Mistake,,,,,,03:40.0,,,,1393,8199,6806,0,0,0,0,Jalandhar,PB,144002
18500,29954,'125648283206528669903,7750835915,9750813657,8a86f0dc-7133-4721-9db9-93b479b9133b,5094426261,44:21.0,25334506,Meghini_Mehendi,81658152,DIVISARS81658152,1,Pack,Meghini_Mehendi,DIVASTRI,DIVASTRI Floral Printed Kota Saree,Sarees,C,7750835915,1377487292,flipkartlogistics,MYSP1059319986,29954,,,52:23.0,,22:55.0,29:10.0,06:17.0,,,,1/15/2024 20:00,719,1999,1280,0,0,0,0,Chandigarh,CH,160001
18500,29954,'125684000216441706501,7755318498,9755296249,489506f7-a1a1-4295-826b-1cc7a4c093d3,5096902205,57:10.0,23282460,Shilpaa Bgreen,74181944,DIVISARS74181944,1,Onesize,Shilpaa Bgreen,DIVASTRI,DIVASTRI Woven Design Zari Silk Cotton Banarasi Saree,Sarees,C,7755318498,1379005480,flipkartlogistics,MYSP1060781612,29954,,,45:41.0,,37:32.0,43:35.0,38:02.0,,,,,1040,6500,5460,0,0,0,0,Pune,MH,411017
18500,29954,'125618577985488845303,7747179572,9747157308,b102fdb0-75f1-4482-bc4e-910daf366426,5092418135,13:29.0,20035420,KUPT04 NBL -M,62466682,AHAAKASS62466682,1,M,KUPT04 NBL,AA-HA!!,AA-HA Women Printed Kurti with Trousers,Kurta Sets,C,7747179572,1375884653,flipkartlogistics,MYSP1057931680,29954,,,49:46.0,,21:46.0,28:00.0,02:58.0,,,,01-12-2024 09:04,959,1199,240,0,0,0,0,Bangalore,KA,560099
18500,29954,'125730138477037747501,7762429646,9762407406,dbdcf117-da55-4dfa-b6a1-d9f23e95aa50,5100565297,06:54.0,23282446,Kyara_Maroon,74181930,DIVISARS74181930,1,Onesize,Kyara_Maroon,DIVASTRI,DIVASTRI Ethnic Motifs Woven Design Zari Silk Cotton Banarasi Saree,Sarees,F,,,flipkartlogistics,,29954,44,Ordered By Mistake,,,,,,10:00.0,,,,1173,6900,5727,0,0,0,0,Thalassery,KL,670673
18500,29954,'125598898753694788301,7744458869,9744436601,7860b62e-ae83-4877-bc64-a8250c3986ca,5090944691,33:35.0,25334488,Yukti_Pink,81658134,DIVISARS81658134,1,Pack,Yukti_Pink,DIVASTRI,DIVASTRI Ethnic Motifs Woven Design Zari Silk Blend Paithani Saree,Sarees,C,7744458869,1375041500,ML,ML1545227729,29954,,,01:41.0,49:40.0,26:42.0,50:58.0,13:56.0,,,,,1109,2999,1890,0,0,0,0,Mumbai,MH,400092
18500,29954,'125652526715170680601,7751706174,9751683919,a919a099-8e07-4762-bf04-8385df8d0317,5094905803,31:36.0,24361760,Sanskriti_PBlue,78153972,DIVISARS78153972,1,Pack,Sanskriti_PBlue,DIVASTRI,DIVASTRI Geometric Woven Design Zari Paithani Saree,Sarees,C,7751706174,1377484807,flipkartlogistics,MYSP1059318452,29954,,,46:53.0,,23:32.0,30:33.0,51:58.0,,,,01-10-2024 22:27,882,3675,2793,0,0,0,0,Mumbai,MH,400069
